query,position,title,body,posted,source,link
Siguiendo,27,"Todo el personal español del Cervantes de Beirut será evacuado, siguiendo 
las indicaciones del Ministerio de Exteriores","Todo el personal español del Instituto Cervantes de Beirut (Líbano) será 
evacuado a partir de este jueves 3, siguiendo las indicaciones del...",Hace 2 semanas,Crónicas de la Emigración,https://www.cronicasdelaemigracion.com/articulo/cronicas/todo-personal-espanol-cervantes-beirut-sera-evacuado-siguiendo-indicaciones-ministerio-exteriores/20241003170057122035.html
Siguiendo,28,Un nuevo sendero en Aragón siguiendo los pasos del Santo Grial,"La red de Senderos Turísticos de Aragón sigue sumando propuestas deportivas 
y turísticas con la señalización del PR-HU 157; una ruta de 17...",Hace 3 semanas,Territorio Trail Media,https://www.territoriotrail.es/un-nuevo-sendero-en-aragon-siguiendo-los-pasos-del-santo-grial/
Siguiendo,29,Una app para recorrer Burgos siguiendo los pasos del Cid,"El desarrollo ha sido creado por un equipo de la Universidad Isabel I y es 
un recurso interactivo para recorrer los lugares más emblemáticos...",Hace 3 semanas,BURGOSconecta,https://www.burgosconecta.es/burgos/app-recorrer-burgos-siguiendo-pasos-cid-20241001185719-nt.html
Siguiendo,30,"El proyecto del Parque Central de València será actualizado siguiendo las 
corrientes actuales para que sea más","Así lo han asegurado tanto la arquitecta Kathryn Gustafson, autora del 
proyecto del Parque Central de València como la alcaldesa de Valencia...",Hace 2 semanas,Onda Cero,https://www.ondacero.es/emisoras/comunidad-valenciana/valencia/noticias/proyecto-parque-central-valencia-sera-actualizado-siguiendo-corrientes-actuales-que-sea-mas-verde_2024100366fe8a856bab160001047bcc.html
Siguiendo,31,,,,,/search?q=Siguiendo&sca_esv=3830138d5daf0584&hl=es&gl=ES&source=lnms&sa=X&ved=0ahUKEwjB5v_w05-JAxXOETQIHal7B8I4HhDSlAkIEw
Siguiendo,32,,,,,/search?q=Siguiendo&sca_esv=3830138d5daf0584&hl=es&gl=ES&udm=2&source=lnms&sa=X&ved=0ahUKEwjB5v_w05-JAxXOETQIHal7B8I4HhDSlAkIFQ
Siguiendo,33,,,,,/search?q=Siguiendo&sca_esv=3830138d5daf0584&hl=es&gl=ES&tbm=vid&source=lnms&sa=X&ved=0ahUKEwjB5v_w05-JAxXOETQIHal7B8I4HhDSlAkIFw
Siguiendo,34,,,,,
Siguiendo,35,,,,,https://maps.google.es/maps?q=Siguiendo&hl=es&gl=ES&um=1&ie=UTF-8&ved=1t:200715&ictx=111
Siguiendo,36,,,,,/search?q=Siguiendo&sca_esv=3830138d5daf0584&hl=es&gl=ES&tbm=bks&source=lnms&sa=X&ved=0ahUKEwjB5v_w05-JAxXOETQIHal7B8I4HhDSlAkIHQ
Siguiendo,37,,,,,https://www.google.com/finance?sa=X&ved=0ahUKEwjB5v_w05-JAxXOETQIHal7B8I4HhDSlAkIHw
Siguiendo,38,"Venezuela da ""inicio a la Navidad"" siguiendo la orden de Maduro de 
adelantarla",,,El Confidencial,https://www.elconfidencial.com/mundo/2024-10-02/venezuela-inicio-navidad-adelantada-maduro_3974375/
Siguiendo,39,"La firma de hipotecas se disparó un 23,5% en julio siguiendo la estela de 
la compraventa de viviendas",,,El Economista,https://www.eleconomista.es/vivienda-inmobiliario/amp/13006492/la-firma-de-hipotecas-se-disparo-un-235-en-julio-siguiendo-la-estela-de-la-compraventa-de-viviendas
Siguiendo,40,"La aventura juvenil de descubrir el medio rural siguiendo los pasos de 
Cavanilles",,,Valencia News,https://valencianews.es/tendencias/la-aventura-juvenil-de-descubrir-el-medio-rural-siguiendo-los-pasos-de-cavanilles/
Siguiendo,41,El Tottenham estaría siguiendo a Javi Puado,,,Mundo Deportivo,https://www.mundodeportivo.com/futbol/rcd-espanyol/20241010/1002331026/tottenham-estaria-siguiendo-javi-puado.html?facet=amp
Siguiendo,42,"Esto es lo que come la infanta Sofía en Gales siguiendo los consejos de su 
madre",,,The Objective,https://theobjective.com/gente/2024-10-11/come-infanta-sofia-gales/?amp
Siguiendo,43,"Israel anuncia la detención de dos israelíes sospechosos de actos de 
sabotaje siguiendo órdenes de Irán",,,Europa Press,https://www.europapress.es/internacional/noticia-israel-anuncia-detencion-dos-israelies-sospechosos-actos-sabotaje-siguiendo-ordenes-iran-20241014113715.html
Siguiendo,44,"Así es el entrenamiento que está siguiendo Holloway para ""machacar"" a 
Topuria en el próximo combate: ""Más rápido, más fuerte""",,,El Confidencial,https://www.elconfidencial.com/deportes/boxeo-y-artes-marciales/2024-10-02/entrenamiento-holloway-machacar-topuria-1qrt_3974677/
Siguiendo,45,"Ciudadanos anónimos increpan a la prensa al ver que están siguiendo a 
Bárbara Rey: ""¡Acoso!""",,,20Minutos,https://www.20minutos.es/noticia/5642786/0/ciudadanos-anonimos-salen-defensa-barbara-rey-ver-que-esta-siendo-preguntada-por-prensa-acoso/
Siguiendo,46,"De Croacia a Tucumán, siguiendo los pasos de Juan Dalma",,,La Gaceta,https://www.lagaceta.com.ar/nota/1056451/sociedad/de-croacia-tucuman-siguiendo-pasos-juan-dalma.html
Siguiendo,47,"Tanto el PP como el PSOE nos están vendiendo una quimera siguiendo la 
Agenda 2030",,,VOX España,https://www.voxespana.es/noticias/tanto-el-pp-como-el-psoe-nos-estan-vendiendo-una-quimera-siguiendo-la-agenda-2030-20240926?provincia=huesca-teruel-zaragoza&amp
Siguiendo,48,"Tanto el PP como el PSOE nos están vendiendo una quimera siguiendo la 
Agenda 2030","En el pleno de las Cortes de Aragón, el portavoz del Grupo Parlamentario 
VOX, Alejandro Nolasco, ha lanzado una crítica contundente a la...",Hace 3 semanas,VOX España,https://www.voxespana.es/noticias/tanto-el-pp-como-el-psoe-nos-estan-vendiendo-una-quimera-siguiendo-la-agenda-2030-20240926?provincia=huesca-teruel-zaragoza
Siguiendo,49,"De Croacia a Tucumán, siguiendo los pasos de Juan Dalma","De Croacia a Tucumán, siguiendo los pasos de Juan Dalma. El decano de la 
Facultad de Medicina de Rijeka, donde nació el organizador de la Escuela de 
la UNT,...",hace 10 horas,La Gaceta,https://www.lagaceta.com.ar/nota/1056451/sociedad/de-croacia-tucuman-siguiendo-pasos-juan-dalma.html
Siguiendo,50,"Siguiendo los consejos de Alcaraz y Nadal, Landaluce vive su sueño de 
infancia","Ese fue Martín Landaluce. Mientras Alcaraz triunfaba en el estadio de tenis 
más grande del mundo y aseguraba su ascenso al número uno en el PIF...",Hace 4 semanas,ATP Tour,https://www.atptour.com/es/news/landaluce-challenger-2024-feature
Siguiendo,51,El Athletic Club no se equivocaba siguiendo a este jugador,"La temporada para el Athletic Club arranca con luces y sombras tras un 
sobrio mercado de fichajes. A pesar de que el verano trajo una larga...",Hace 2 semanas,OneFootball,https://onefootball.com/en/news/el-athletic-club-no-se-equivocaba-siguiendo-a-este-jugador-40143199
Siguiendo,52,De Belfast a Cobh siguiendo la ruta del Titanic,"El Titanic se ha convertido en un mito, puedes acercarte a él en la 
exposición que se estrena ahora en Madrid o viajando de Belfast,...",Hace 1 mes,LaSexta,https://www.lasexta.com/viajestic/destinos/belfast-cobh-siguiendo-ruta-titanic_2024091866eaf9f7fcf7b3000138d5cb.html
Siguiendo,53,"Comienza la Navidad en Venezuela siguiendo la orden de Nicolás Maduro de 
adelantarla","Las autoridades de Venezuela han dado este martes ""inicio a la Navidad"", 
siguiendo así las órdenes emitidas a principios de septiembre ...",Hace 3 semanas,El Economista,https://www.eleconomista.es/actualidad/noticias/13013385/10/24/comienza-la-navidad-en-venezuela-siguiendo-la-orden-de-nicolas-maduro-de-adelantarla.html
Siguiendo,54,"Hijo del presentador Juan Roberto Vargas recibió bromas por tomar agua en 
plena transmisión","El joven periodista está siguiendo los pasos de su padre y hace parte del 
equipo de 'Caracol Sport'",Hace 1 día,Infobae,https://www.infobae.com/colombia/2024/10/19/hijo-del-presentador-juan-roberto-vargas-recibio-bromas-por-tomar-agua-en-plena-transmision/
Siguiendo,55,"Vuelve Aída siguiendo los pasos de Camera Café con una película que 
dirigirá Paco León","Las series estrella de Telecinco siguen apelando a su público, aunque no 
necesariamente en el mismo formato en que las conocimos.",Hace 2 semanas,HobbyConsolas,https://www.hobbyconsolas.com/noticias/vuelve-aida-siguiendo-pasos-camera-cafe-pelicula-dirigira-paco-leon-1410548
Siguiendo,56,"Azahara Domínguez visita Urola Garaia, siguiendo así con la ronda de 
reuniones turísticas con las comarcas y poniendo en valor el interior de 
Gipuzkoa como activo turístico","Azahara Domínguez visita Urola Garaia, siguiendo así con la ronda de 
reuniones turísticas con las comarcas y poniendo en valor el interior...",Hace 1 mes,Gipuzkoako Foru Aldundia,https://www.gipuzkoa.eus/es/-/azahara-dominguezek-urola-garaia-bisitatu-du-eskualdeekin-bilera-turistikoen-errondarekin-jarraituz-eta-gipuzkoako-barnealdea-aktibo-turistiko-gisa-balioetsiz
Siguiendo,57,"Las acciones indias abrirán a la baja, siguiendo a sus homólogas asiáticas","Es probable que las acciones indias abran a la baja el jueves, siguiendo a 
otros pares asiáticos, ya que los inversores frenan su apetito...",Hace 2 semanas,es.marketscreener.com,https://es.marketscreener.com/cotizacion/indice/NIFTY-50-9743680/noticia/Las-acciones-indias-abrir-n-a-la-baja-siguiendo-a-sus-hom-logas-asi-ticas-47989382/
Siguiendo,58,Siguiendo rumores al 100% en Dragon's Dogma 2,"Si no has estado aquí antes, puedes intercambiar Cristales dracónicos por 
objetos especiales (y otras cosas en el futuro, ya te lo recordaremos)...",1 abr 2024,Vandal,https://vandal.elespanol.com/guias/dragons-dogma-2-trucos-consejos-y-secretos/siguiendo-rumores
Siguiendo,59,"Siguiendo las curvas: tendencias de la IA y argumentos a favor del 
crecimiento a largo plazo","Jonathan Curtis, de FTI, expone el impresionante crecimiento del sector de 
las IA, así como sus oportunidades como sector de inversión.",Hace 1 mes,FundsPeople España,https://fundspeople.com/es/opinion/siguiendo-las-curvas-tendencias-de-la-ia-y-argumentos-a-favor-del-crecimiento-a-largo-plazo/
Siguiendo,60,"Girona renovará los jardines de Les Pedreres siguiendo criterios de 
renaturalización","La intención es que el incremento del verde y de la biodiversidad vegetal 
suponga un aumento de la diversidad animal. Con este propósito se...",Hace 1 mes,Equipamiento y Servicios Municipales,https://www.eysmunicipales.es/actualidad/girona-renovara-los-jardines-de-les-pedreres-siguiendo-criterios-de-renaturalizacion
Siguiendo,61,"Hiba Abouk: un verano lleno de escotazos, looks de marca y siguiendo al pie 
de la letra la tendencia del no sujetador","Hiba Abouk es una de las actrices españolas mejor vestidas en la alfombra 
roja, amante de las grandes marcas del lujo internacional y...",22 ago 2024,El Mundo,https://www.elmundo.es/album/yodona/moda/2024/08/23/66c5bfecfdddff7d2a8b4579.html
Siguiendo,62,"¡Genera oportunidades de negocio con la goma de tara siguiendo requisitos 
de calidad!","En la industria alimentaria, la goma de tara es un aditivo natural, libre 
de gluten que es usada en la producción de diversos productos como...",Hace 1 día,Agro Perú Informa,https://www.agroperu.pe/genera-oportunidades-de-negocio-con-la-goma-de-tara-siguiendo-requisitos-de-calidad/
Siguiendo,63,La rotación de la Tierra se desacelera siguiendo un patrón de escalera,"En concreto, hay dos periodos de gran desaceleración de la rotación de la 
Tierra (de hace 650 a 500 millones de años y de hace 350 a 280...",14 ago 2024,Europa Press,https://www.europapress.es/ciencia/habitat/noticia-rotacion-tierra-desacelera-siguiendo-patron-escalera-20240814131652.html
Siguiendo,64,"""Siguiendo las huellas Fenicias""","En la playa de La Caleta, junto al Balneario de La Palma, se ha iniciado 
una de las rutas guiadas previstas, que han aprovechado centros...",Hace 1 mes,Onda Cádiz,https://ondacadiz.es/noticias/2024-09/siguiendo-las-huellas-fenicias
Siguiendo,65,"Disney+ comienza a perseguir las cuentas compartidas siguiendo los pasos de 
Netflix y pronto le toca el turno a España","Disney+ anunció hace meses que iría a por las contraseñas y cuentas 
compartidas en su servicio de streaming, siguiendo la tendencia marcada...",Hace 3 semanas,Vandal,https://vandal.elespanol.com/noticia/r28865/disney-comienza-a-perseguir-las-cuentas-compartidas-siguiendo-los-pasos-de-netflix-y-pronto-le-toca-el-turno-a-espana
Siguiendo,66,La razón por la que el príncipe William no usa anillo de bodas,"Aunque Kate Middleton lleva el suyo, además del icónico de compromiso que 
perteneció a Diana, el heredero al trono ha optado por no usar...",Hace 4 días,Infobae,https://www.infobae.com/america/realeza/2024/10/17/la-razon-por-la-que-el-principe-william-no-usa-anillo-de-bodas/
Siguiendo,67,Es posible jugar como Link en Zelda: Echoes of Wisdom siguiendo estos pasos,"Ya es posible jugar con Link! Estamos hablando de: The Legend of Zelda: 
Echoes of Wisdom, que ya está disponible junto a una nueva Lite.",Hace 2 semanas,Nintenderos.com,https://www.nintenderos.com/2024/10/es-posible-jugar-como-link-en-zelda-echoes-of-wisdom-siguiendo-estos-pasos/
News Showcase,1,"El Gobierno de EEUU sugiere a la Justicia la segregación de Google para 
lograr competencia en búsquedas","Esa propuesta forma parte de un ramillete d eopciones que el juez que 
determinó que la compañía ejerce monopolio tendrá que evaluar.",Hace 1 semana,Dircomfidencial,https://dircomfidencial.com/marketing-digital/el-gobierno-de-eeuu-sugiere-a-la-justicia-la-segregacion-de-google-para-lograr-competencia-en-busquedas-20241010-0402/
News Showcase,2,"Un marketplace que paga a medios por entrenar IA con noticias ficha al 
impulsor de Google News Showcase","Madhav Chinnappa, el que fuera impulsor de Google News Showcase, ficha por 
un marketplace que paga a medios por entrenar IA con noticias.",3 jul 2024,RedDePeriodistas,https://www.reddeperiodistas.com/un-marketplace-que-paga-a-medios-por-entrenar-ia-con-noticias-ficha-al-impulsor-de-google-news-showcase/
News Showcase,3,"Qué es Google Showcase y cómo usarlo para ver las noticias seleccionadas 
por los principales medios","Vamos a explicarte qué es y cómo funciona Google Showcase, un nuevo 
servicio de noticias que que ha llegado a España y se integrará dentro...",22 sept 2022,Xataka,https://www.xataka.com/basics/que-google-showcase-como-usarlo-para-ver-noticias-seleccionadas-principales-medios
News Showcase,4,"Google restringe el acceso a medios en California ante la posible ley que 
le obligaría a pagarles","A lo largo de este año el Senado estatal tendrá que determinar si da el 
pase a una iniciativa que el año pasado fue aprobada por el Congreso...",16 abr 2024,Dircomfidencial,https://dircomfidencial.com/medios/google-restringe-el-acceso-a-medios-en-california-ante-la-posible-ley-que-le-obligaria-a-pagarles-20240416-0400/
News Showcase,5,Google estrena News Showcase en España tras firmar acuerdos con 60 medios,"Se puede acceder al panel de Showcase mediante los Google News o Google 
Discover, tanto en web como en la app de iOS y Android. En esta pestaña...",22 sept 2022,El Confidencial,https://www.elconfidencial.com/tecnologia/2022-09-22/google-showcase-espana-news-medios-comunicacion_3494327/
News Showcase,6,"Qué es News Showcase, el servicio de Google que facilita el acceso a 
noticias","A través de la sección Kiosko de Google News, Showcase ofrece diferentes 
paneles con las noticias más destacadas de cada medio de comunicación;...",23 sept 2022,PR Noticias,https://prnoticias.com/2022/09/23/que-es-news-showcase-el-servicio-de-google-que-facilita-el-acceso-a-noticias/
News Showcase,7,"Así es Google News Showcase, el nuevo agregador de noticias de Google que 
llegará a España este año","Google, por su parte, lanzó a finales de 2020 una actualización de su 
servicio que pasaba a llamarse Google News Showcase y paga a los medios...",16 jun 2022,La Razón,https://www.larazon.es/tecnologia/20220616/twjgq3322rdffnkmd75hf5ge4y.html
News Showcase,8,"Así es Google News Showcase, la nueva aplicación de noticias que aterriza 
en España","Así es Google News Showcase, la nueva aplicación de noticias que aterriza 
en España · Google estrena en España la plataforma Google News...",22 sept 2022,Diario AS,https://as.com/actualidad/asi-es-google-news-showcase-la-nueva-aplicacion-de-noticias-que-aterriza-en-espana-n/
News Showcase,9,News Showcase se expande para llegar a medios digitales en Colombia,"La incorporación de medios digitales en Colombia a Google News Showcase es 
un paso importante para fortalecer el periodismo local y ampliar su...",18 jul 2023,Google Blog,https://blog.google/intl/es-419/noticias-de-la-empresa/news-showcase-se-expande-para-llegar-a-medios-digitales-en-colombia/
News Showcase,10,"Google estrena News Showcase en España con 60 medios y más de 140 
publicaciones","El servicio permite a los medios seleccionar y presentar las noticias que 
consideren de mayor interés en un panel con su cabecera e imagen de...",22 sept 2022,Cinco Días,https://cincodias.elpais.com/cincodias/2022/09/22/companias/1663869229_535759.html
News Showcase,11,"Google estrena News Showcase en España con 60 medios y más de 140 
publicaciones","El servicio permite a los medios seleccionar y presentar las noticias que 
consideren de mayor interés en un panel con su cabecera e imagen de...",22 sept 2022,Cinco Días,https://cincodias.elpais.com/cincodias/2022/09/22/companias/1663869229_535759.html
News Showcase,12,"Llega a España Google News Showcase con la participación de 60 medios de 
comunicación","Representan más de 140 publicaciones nacionales, regionales y locales, 
entre las que se encuentra Boadilladigital.",22 sept 2022,Boadilladigital,https://boadilladigital.es/llega-a-espana-google-news-showcase-con-la-participacion-de-60-medios-de-comunicacion/
News Showcase,13,"La autoridad británica de la competencia duplicó preocupaciones en su 
último informe sobre el final de las cookies","En tres meses los aspectos reseñados por CMA como problemáticos sobre los 
efectos de ese proceso han pasado de ser 39 a 79.",6 may 2024,Dircomfidencial,https://dircomfidencial.com/marketing-digital/la-autoridad-britanica-de-la-competencia-duplico-preocupaciones-en-su-ultimo-informe-sobre-el-final-de-las-cookies-20240506-0400/
News Showcase,14,"Google entrega a los medios el control de las audiencias News Showcase en 
Google Discover","Como una píldora envenenada, Google entrega a los medios el control de las 
audiencias News Showcase en Google Discover, desde Search...",27 ago 2023,RedDePeriodistas,https://www.reddeperiodistas.com/google-entrega-a-los-medios-el-control-de-las-audiencias-news-showcase-en-google-discover/
News Showcase,15,"Así es Google News Showcase, el nuevo agregador de noticias de Google que 
llegará a España este año","Google, por su parte, lanzó a finales de 2020 una actualización de su 
servicio que pasaba a llamarse Google News Showcase y paga a los medios...",16 jun 2022,La Razón,https://www.larazon.es/tecnologia/20220616/twjgq3322rdffnkmd75hf5ge4y.html
News Showcase,16,"Google Showcase llega a España: así funciona la nueva herramienta de 
noticias seleccionadas por los...","Un par de meses después de la vuelta de Google News a España, Google da un 
paso más en su estrategia de ofrecer noticias de los medios de...",22 sept 2022,Xataka,https://www.xataka.com/servicios/google-showcase-llega-a-espana-asi-funciona-nueva-herramienta-noticias-seleccionadas-principales-medios
News Showcase,17,News Showcase llega a México para aportar valor a los medios del país,"""El lanzamiento de News Showcase es una gran noticia para el ecosistema de 
medios en el país. Desde Medios Masivos Mexicanos seguiremos...",22 mar 2023,Google Blog,https://blog.google/intl/es-419/noticias-de-la-empresa/news-showcase-llega-a-mexico-para-aportar-valor-a-los-medios-del-pais/
News Showcase,18,"El salario medio en los empleados de Google ya supera los 120.000 € en 
España","La tecnológica Google empleó en España a 561 profesionales a cierre de 
2022, 86 más que en el ejercicio anterior.",24 may 2024,Dircomfidencial,https://dircomfidencial.com/marketing-digital/el-salario-medio-en-los-empleados-de-google-ya-supera-los-120-000-e-en-espana-20240524-0402/
News Showcase,19,"Google alerta a los medios de que las fotos en formato WEBP son 
incompatibles con News Showcase","WEBP no vale. Google alerta a los medios de que las fotos en formato WEBP 
son incompatibles en los paneles News Showcase.",24 oct 2023,RedDePeriodistas,https://www.reddeperiodistas.com/google-alerta-a-los-medios-de-que-las-fotos-en-formato-webp-son-incompatibles-en-news-showcase/
News Showcase,20,"Google News Showcase se activa en España con 140 medios asociados a la 
compra de noticias de Google","Google News Showcase se activa en España con 60 medios asociados y 140 
publicaciones, en una primera fase de lanzamiento. Estos paneles...",22 sept 2022,RedDePeriodistas,https://www.reddeperiodistas.com/google-news-showcase-se-activa-en-espana-con-140-medios-asociados-a-la-compra-de-noticias/
News Showcase,21,News Showcase llega a México para aportar valor a los medios del país,"""El lanzamiento de News Showcase es una gran noticia para el ecosistema de 
medios en el país. Desde Medios Masivos Mexicanos seguiremos...",22 mar 2023,Google Blog,https://blog.google/intl/es-419/noticias-de-la-empresa/news-showcase-llega-a-mexico-para-aportar-valor-a-los-medios-del-pais/
News Showcase,22,"Así es Google News Showcase, las noticias que Google compra a los medios","Google News Showcase es la nueva experiencia narrativa de noticias de alta 
calidad que el buscador pagará a los medios a través de...",1 oct 2020,RedDePeriodistas,https://www.reddeperiodistas.com/asi-es-google-news-showcase-las-noticias-que-google-compra-a-los-medios/
News Showcase,23,"Google amplía el programa News Showcase para ofrecer gratuitamente a los 
lectores contenido de pago elegido por los editores","La implantación cada vez mayor de los muros de pago duros; es decir, 
aquellos que no ofrecen ningún tipo de artículo en abierto,...",15 dic 2020,Laboratorio de Periodismo,https://laboratoriodeperiodismo.org/google-news-showcase-periodicos/
News Showcase,24,"OSV News Showcase | October 18, 2024","Autumn weather is starting to settle in here in the Kansas City metro area, 
and in my household it's time to break out the fire pit,...",Hace 2 días,OSV News,https://www.osvnews.com/2024/10/18/osv-news-showcase-october-18-2024/
News Showcase,25,Google News Showcase le compra noticias a Reuters,"La agencia de noticias Reuters se suma al programa de compra de noticias de 
Google News Showcase. Ambas partes cierran un acuerdo global.",21 ene 2021,RedDePeriodistas,https://www.reddeperiodistas.com/google-news-showcase-le-compra-noticias-a-reuters/
News Showcase,26,"Google News Showcase se expande para llegar a más de 50 medios nativos 
digitales en Argentina","Desde el lanzamiento de Google News Showcase en 2020, Argentina ha jugado 
un rol protagónico en este programa.",8 may 2023,Google Blog,https://blog.google/intl/es-419/google-news-showcase-se-expande-para-llegar-a-mas-de-50-medios-nativos-digitales-en-argentina/
News Showcase,27,Google News Showcase llega a México para combatir las fakenews,"De cara a un nuevo proceso democrático en México, Google News Showcase 
aterriza en el mercado nacional con miras a mejorar el acceso a la...",23 mar 2023,WIRED,https://es.wired.com/articulos/google-news-showcase-llega-a-mexico-para-combatir-las-fakenews
News Showcase,28,Mecenazgo 2.0: Google News Showcase,"GNS es un mecenazgo o patrocinio 2.0. Como en la época de los Médici, el 
mecenas -en este caso, Google-, solventa la economía de un creador de...",4 mar 2021,elDiarioAR.com,https://www.eldiarioar.com/opinion/mecenazgo-2-0-google-news-showcase_129_7272056.html
News Showcase,29,"El regreso de Google News a España: cómo funciona el agregador de noticias 
y qué hará con la desinformación","Para arrancar este artículo, lo primero que hemos hecho ha sido buscar 
'Google News' en Google News, el agregador y buscador de noticias...",22 jul 2022,Maldita.es,https://maldita.es/malditatecnologia/20220722/google-news-contenidos-desinformacion/
News Showcase,30,"Google deberá avisar 15 días antes de un cambio de algoritmo a los medios 
con contratos News Showcase","Google deberá avisar 15 días antes de un cambio de algoritmo a los medios 
con contratos News Showcase ... El real decreto de transposición de la...",26 jun 2022,RedDePeriodistas,https://www.reddeperiodistas.com/google-debera-avisar-15-dias-antes-de-un-cambio-de-algoritmo-a-los-medios-con-contratos-news-showcase/
News Showcase,31,"Los servicios de analítica incorporan ya Showcase como fuente diferenciada 
de tráfico en los medios","¿Cuánto tráfico de Google News o Discover procede en realidad de Showcase, 
el programa de Google que permite acceder a contenidos de los...",15 mar 2023,Laboratorio de Periodismo,https://laboratoriodeperiodismo.org/los-servicios-de-analitica-incorporan-ya-showcase-como-fuente-diferenciada-de-trafico-y-poder-aumentar-la-visibilidad-en-la-plataforma/
News Showcase,32,Google Lanza en España News Showcase,"Google anuncia el lanzamiento de Google News Showcase, un programa de 
contenidos online bajo licencia, especialmente seleccionados por los...",23 sept 2022,El Programa de la Publicidad,https://www.programapublicidad.com/google-lanza-en-espana-news-showcase/
News Showcase,33,Google Showcase llega a España: así busca fomentar el periodismo de calidad,"Después del regreso de Google News en junio, tras ocho años de inactividad 
en España, llega a España Showcase, una colaboración entre Google...",22 sept 2022,LaSexta,https://www.lasexta.com/noticias/ciencia-tecnologia/google-showcase-llega-espana-asi-busca-fomentar-periodismo-calidad_20220922632c139ac270fa0001e87db4.html
News Showcase,34,Google News Showcase: La nueva plataforma de noticias,"Además de esto, Google News Showcase es un programa global de licencias de 
contenido en el cual Google paga a los editores que participan en él...",22 mar 2023,Unocero,https://www.unocero.com/noticias/google-news-showcase-la-nueva-plataforma-de-noticias/
News Showcase,35,"Google comprará noticias a los medios de Colombia y México: News Showcase 
se expande por América Latina","Google comprará noticias en dos nuevos países. Google News Showcase se 
expande en América Latina: próxima parada Colombia y México.",21 jul 2021,RedDePeriodistas,https://www.reddeperiodistas.com/google-news-showcase-se-expande-por-america-latina-proximas-paradas-colombia-y-mexico/
News Showcase,36,"Contenidos elegidos por los periodistas, la gran baza de Showcase para los 
medios","Conocer mejor a su audiencia e incrementar ingresos pero, sobre todo, la 
oportunidad de decidir cuáles son los contenidos: ventajas de...",29 oct 2022,Agencia EFE,https://efe.com/cultura/2022-10-29/contenidos-elegidos-por-periodistas-la-gran-baza-de-showcase-para-los-medios/
News Showcase,37,"Las noticias de Google ahora ofrecen artículos de pago: Google News 
Showcase llega a España","Google News Showcase no ofrece todo el contenido de pago gratis, sí incluye 
una selección de noticias, información y servicios que permiten...",22 sept 2022,Xataka Android,https://www.xatakandroid.com/aplicaciones-android/noticias-google-ahora-ofrecen-articulos-pago-google-news-showcase-llega-a-espana
News Showcase,38,"Por el futuro del periodismo: un compromiso de más de mil millones de 
dólares","Uno de los recuerdos más vívidos que tengo de mi infancia es de cuando yo 
esperaba, cada mañana, que mi padre y mi abuelo terminaran de leer...",1 oct 2020,Google Blog,https://blog.google/intl/es-419/noticias-de-la-empresa/iniciativas/por-el-futuro-del-periodismo-un/
News Showcase,39,Google News Showcase da sus primeros pasos en México,"En el marco del compromiso global de Google con la pluralidad de voces, el 
periodismo de calidad y la sustentabilidad de los medios de...",30 jun 2022,Google Blog,https://blog.google/intl/es-419/noticias-de-la-empresa/google-news-showcase-da-sus-primeros-pasos-en-mexico/
News Showcase,40,"Google News volverá a España desde principios de 2022 tras la nueva norma 
sobre derechos de autor","La compañía trabajará con los medios para alcanzar acuerdos que protejan 
sus derechos conforme a la nueva ley, y que seguirán trabajando...",3 nov 2021,Cinco Días,https://cincodias.elpais.com/cincodias/2021/11/03/companias/1635941586_311869.html
News Showcase,41,Victoria artists showcase rich B.C. naval history at art exhibition,"Four local artists showcase works created during the Classic Boat Festival 
at the Maritime Museum of BC.",hace 13 horas,Peninsula News Review,https://www.peninsulanewsreview.com/local-news/victoria-artists-showcase-rich-bc-naval-history-at-art-exhibition-7600142
News Showcase,42,Google News Showcase da sus primeros pasos en México,"En el marco del compromiso global de Google con la pluralidad de voces, el 
periodismo de calidad y la sustentabilidad de los medios de...",30 jun 2022,Google Blog,https://blog.google/intl/es-419/noticias-de-la-empresa/google-news-showcase-da-sus-primeros-pasos-en-mexico/
News Showcase,43,"Google News volverá a España desde principios de 2022 tras la nueva norma 
sobre derechos de autor","La compañía trabajará con los medios para alcanzar acuerdos que protejan 
sus derechos conforme a la nueva ley, y que seguirán trabajando...",3 nov 2021,Cinco Días,https://cincodias.elpais.com/cincodias/2021/11/03/companias/1635941586_311869.html
News Showcase,44,"Xbox’s Fall partner showcase 2024: All the news, trailers, and previews","Xbox is putting on a 25-minute “no fluff, all games” partner showcase 
featuring new and upcoming games from a host of third-party developers...",Hace 3 días,The Verge,https://www.theverge.com/2024/10/17/24272580/xbox-fall-partner-showcase-october-2024-trailers
News Showcase,45,"Por el futuro del periodismo: un compromiso de más de mil millones de 
dólares","Uno de los recuerdos más vívidos que tengo de mi infancia es de cuando yo 
esperaba, cada mañana, que mi padre y mi abuelo terminaran de leer...",1 oct 2020,Google Blog,https://blog.google/intl/es-419/noticias-de-la-empresa/iniciativas/por-el-futuro-del-periodismo-un/
News Showcase,46,"Así funciona Google Showcase, la herramienta más potente de noticias donde 
ya está Aragón Digital","Tras ocho años sin Google News, el producto del gigante estadounidense 
vuelve a estar disponible en España. Y a este p.",16 mar 2023,Aragón Digital,https://www.aragondigital.es/articulo/sociedad/asi-funciona-google-showcase-la-herramienta-mas-potente-de-noticias-donde-ya-esta-aragon-digital/20230316093000807348.html
