query,position,title,body,posted,source,link
España,16,"España es el principal destino de inversión hotelera de Europa, con el 25% 
del total","España recibió el 25% del total de las inversiones hoteleras en la Unión 
Europea en 2023, con 4.200 millones de euros, consolidándose como...",hace 3 horas,Agenttravel.es,https://www.agenttravel.es/noticia-056022_Espana-es-el-principal-destino-de-inversion-hotelera-de-Europa-con-el-25-del-total.html
España,17,La España que madruga 21/10/2024,"Repaso de los principales titulares de la prensa nacional, internacional, 
económica y deportiva, con Rubén Amón, Daniel Ramírez García-Mina,...",hace 4 horas,Onda Cero,https://www.ondacero.es/programas/mas-de-uno/audios-podcast/opinion-masdeuno/espana-madruga/espana-que-madruga-21102024_202410216715eeba596dfb0001cb691b.html
España,18,El Banco de España enseña por toda Galicia a gestionar el dinero,"Propone elaborar un presupuesto personal, ahorrar el 10% de los ingresos y 
no endeudarse innecesariamente“La salud financiera es salud...",hace 2 horas,Cadena SER,https://cadenaser.com/galicia/2024/10/21/el-banco-de-espana-ensena-por-toda-galicia-a-gestionar-el-dinero-propone-elaborar-un-presupuesto-personal-ahorrar-el-10-de-los-ingresos-y-no-endeudarse-innecesariamente-radio-pontevedra/
España,19,"Conoce a los seis leoneses nominados a mejor médico de España en su 
especialidad","Las buenas notas que les han puesto sus pacientes son el motivo de su 
nominación, «un reconocimiento al esfuerzo»",hace 4 horas,Leonoticias,https://www.leonoticias.com/leon/conoce-seis-leoneses-nominados-mejor-medico-espana-20241019082101-nt.html
España,20,TELEDIARIO MATINAL,"06:00 LA AVENTURA DEL SABER. 06:30 THAT'S ENGLISH. La 2. Emisión en directo 
de La 2 de RTVE. En directo. 06:00 TELEDIARIO MATINAL.",hace 5 horas,RTVE.es,https://www.rtve.es/play/videos/directo/la-1/1/
España,21,Reencuentro picante de España,"Este lunes comienza la concentración de la Selección para los dos partidos 
-ante Canadá e Italia- de octubre. Hay muchas caras nuevas y...",hace 1 hora,Diario AS,https://as.com/futbol/femenino/reencuentro-picante-de-espana-n/
España,22,"Se convocan los Premios Rey de España de Periodismo 2025 que conceden EFE y 
la AECID","La Agencia EFE y la Secretaría de Estado de Cooperación Internacional 
convocan este lunes los Premios Internacionales Rey de España de...",hace 3 horas,Agencia EFE,https://efe.com/cultura/2024-10-21/convocan-premios-rey-espana-periodismo-2025-efe-aecid/
España,23,La Supercopa de España se disputará en Yeda,"Real Madrid, Athletic Club, FC Barcelona y RCD Mallorca pelearán por el 
título en el estadio King Abdullah, con capacidad para más de 60.000...",Hace 2 días,RFEF,https://rfef.es/es/noticias/la-supercopa-de-espana-se-disputara-en-yeda
España,24,"El Ecommerce Tour, el mayor roadshow de España sobre comercio electrónico, 
vuelve a Gijón","En Asturias el comercio electrónico sigue en auge, con un 65 por ciento de 
los usuarios realizando compras en línea al menos una vez al mes.",hace 52 minutos,elDiario.es,https://www.eldiario.es/asturias/ecommerce-tour-mayor-roadshow-espana-comercio-electronico-vuelve-gijon_1_11749362.html
España,25,“Es innegable que hay una violencia contra las fuerzas de seguridad”,"Manuel Navarrete, director del Centro de Inteligencia contra el Terrorismo 
y el Crimen Organizado, reconoce “picos que violencia” contra los...",hace 6 horas,EL PAÍS,https://elpais.com/espana/2024-10-21/es-innegable-que-hay-una-violencia-contra-las-fuerzas-de-seguridad.html
España,26,«La independencia de EE.UU. no habría sido posible sin España»,"Expertos estadounidenses destacan en una conferencia en San Luis (Misuri) 
la indispensable contribución española en la guerra de las...",hace 3 horas,ABC,https://www.abc.es/historia/independencia-eeuu-posible-espana-20241021083936-nt.html
España,27,"Éxito del Campeonato de España del Caballo Árabe en Caballerizas Reales de 
Córdoba","Las instalaciones de Caballerizas Reales han sido escenario del Campeonato 
de España de Caballos Árabes gracias al acuerdo alcanzado entre...",hace 2 horas,Onda Cero,https://www.ondacero.es/emisoras/andalucia/cordoba/noticias/exito-campeonato-espana-caballo-arabe-caballerizas-reales-cordoba_20241021671606feafcb530001bd1760.html
España,28,Barcelona 5 - sevilla 1: El Barça no tiene rival en España,Goleada azulgrana ante el Sevilla en el regreso de Gavi un año después.,hace 13 horas,ABC,https://www.abc.es/deportes/futbol/barca-rival-espana-20241020231009-nt.html
España,29,"La Escuela de Sostenibilidad de la Universidad Europea, primer centro en 
España para formar a los líderes d...","Un lugar donde la educación y la industria se unen para convertir a la 
pionera escuela en el punto de referencia de las empresas líderes en...",hace 2 horas,ABC,https://www.abc.es/natural/escuela-sostenibilidad-universidad-europea-primer-centro-espana-20241021101036-nt.html
España,30,Las mejores imágenes del Campeonato de España de surf disputado en A Coruña,"La prueba se celebró durante el fin de semana en la playa del Matadero y 
coronó a Andy Criere y Lucía Machado como campeones.",hace 7 horas,La Voz de Galicia,https://www.lavozdegalicia.es/album/deportes/2024/10/20/mejores-imagenes-campeonato-espana-surf/01101729444234019572335.htm
España,31,"Conciertos de Joaquín Sabina en España para 2025: entradas, precios y fechas","Sabina ha anunciado en las últimas horas que pasará por varias ciudades de 
España en su gira de despedida.",hace 38 minutos,El Confidencial,https://www.elconfidencial.com/cultura/2024-10-21/joaquin-sabina-entradas-gira-fechas-2025_3985805/
España,32,"Amador Martín logra el primer puesto en el LIII Campeonato de España de 
Doma Vaquera celebrado en la Real Escuela","Comenzó a competir en 2011 y actualmente posee una carrera deportiva 
protagonizada por grandes éxitos.",hace 45 minutos,Cadena SER,https://cadenaser.com/andalucia/2024/10/21/amador-martin-logra-el-primer-puesto-en-el-liii-campeonato-de-espana-de-doma-vaquera-celebrado-en-la-real-escuela-radio-jerez/
España,33,Vodafone España puede romper con Vantage Towers en noviembre de 2028,"Vodafone España, la teleco controlada por Zegona, puede romper por completo 
su relación con su proveedor de torres Vantage Towers en...",hace 12 horas,Expansión,https://www.expansion.com/empresas/tecnologia/2024/10/20/67151e74e5fdead8538b458b.html
Internacional,1,"Moreno Ocampo, exfiscal de la Corte Penal Internacional: ""La utopía es 
pensar que con guerra podemos sobrevivir""","Presenta en 'Herrera en COPE' su libro 'Guerra o Justicia: el fin de la 
impunidad' y, además, realiza una fotografía de los diversos...",hace 2 horas,COPE,https://www.cope.es/programas/herrera-en-cope/audios/moreno-ocampo-exfiscal-corte-penal-internacional-utopia-pensar-guerra-sobrevivir-20241021_3031415.html
Internacional,2,"Jaume Collboni: ""Barcelona tiene que ejercer de capital española, la más 
internacional""","El alcalde de Barcelona, Jaume Collboni, conversa con EL MUNDO acerca de 
los temas que marcan la actualidad nacional.",hace 10 horas,El Mundo,https://www.elmundo.es/cataluna/2024/10/21/671526f6fc6c83dc768b457e.html
Internacional,3,"Conflicto en Oriente Próximo, en directo | Un enviado de EE UU viaja este 
lunes a Beirut para mediar un alto el fuego entre Israel y Hezbolá","Israel pide como condición para la tregua que sus tropas “participen 
activamente” para evitar que la milicia chií se rearme,...",EN TIEMPO REAL,EL PAÍS,https://elpais.com/internacional/2024-10-21/conflicto-en-oriente-proximo-en-directo.html
Internacional,4,"Activan alerta internacional ante un animal que campa a sus anchas en 
España y es fuente de enfermedades para humanos","'En toda Europa ha fomentado conflictos entre humanos y vida silvestre, 
incluida la transmisión de patógenos emergentes'.",Hace 2 días,El HuffPost,https://www.huffingtonpost.es/sociedad/activan-alerta-internacional-animal-campa-anchas-espana-fuente-enfermedades-humanos.html
Internacional,5,"Comienza en Alicante el Congreso Internacional sobre Estellés con cerca de 
200 inscritos","A lo largo de hoy lunes y mañana martes, la Universidad de Alicante acoge 
el I Congreso Internacional sobre Vicent Andrés Estellés,...",hace 7 horas,La Vanguardia,https://www.lavanguardia.com/local/valencia/20241021/10032845/comienza-alicante-congreso-internacional-sobre-estelles-cerca-200-inscritos.html
Internacional,6,Catarroja triunfa con su LII Concurso Internacional de Allipebre,"Miles de personas se congregan en el Puerto de Catarroja para celebrar el 
emblemático concurso, que contó con la presencia de autoridades y...",Hace 1 día,Las Provincias,https://www.lasprovincias.es/horta/catarroja-triunfa-lii-concurso-internacional-allipebre-20241020120141-nt.html
Internacional,7,"Jordi Valls califica de “éxito” la Copa America por la proyección 
internacional de Barcelona","El teniente de alcalde de Economía deja en el aire que la ciudad vuelva a 
albergar el evento, pendiente de una conversación con Grant...",Hace 1 día,El Español,https://metropoliabierta.elespanol.com/economia/20241020/jordi-valls-califica-de-exito-la-copa-america-por-proyeccion-internacional-barcelona/894910506_0.html
Internacional,8,"Recuperan en Arrasate tres motocicletas robadas en una competición 
internacional de enduro celebrada en Pontevedra","La Ertzaintza ha detenidos a dos hombres de 41 y 49 años tras ser 
sorprendidos en la AP-1 con los vehículos ya desmontados en un remolque.",Hace 2 días,El Diario Vasco,https://www.diariovasco.com/alto-deba/arrasate/recuperan-arrasate-tres-motocicletas-robadas-competicion-internacional-20241018170124-nt.html
Internacional,9,"La Iglesia de Santa Brígida acoge el tercer concierto de Festival 
Internacional de Música Coral de Canarias","La Iglesia de Santa Brígida acoge el tercer concierto de Festival 
Internacional de Música Coral de Canarias. Publicado por Prensa Publicado...",Hace 2 días,Ayuntamiento de la Villa de Santa Brígida,https://www.santabrigida.es/la-iglesia-de-santa-brigida-acoge-el-tercer-concierto-de-festival-internacional-de-musica-coral-de-canarias/
Internacional,10,"Oafi Radio, el podcast sobre salud de la Fundación Internacional de la 
Artrosis del 21 de octubre de 2024","OAFI Radio es un podcast sobre salud de la Fundación Internacional de la 
Artrosis. OAFI es la primera Fundación de pacientes que elabora un...",hace 6 horas,La Razón,https://www.larazon.es/podcast/oafi-radio-podcast-salud-fundacion-internacional-artrosis-21-octubre-2024_202410216715d206e2e54f00018754f4.html
Internacional,11,"El internacional de Castellón acaba en manos del argentino Julio César 
Porras","El torneo internacional de 15 mil dólares organizado por La Plana Sport 
Castellón ha acabado con victoria del argentino Julio César Porras...",hace 47 minutos,rfet.es,https://www.rfet.es/es/noticia/el-internacional-de-castellon-acaba-en-manos-del-argentino-julio-cesar-porras
Internacional,12,XVII Salón Internacional del Chocolate,"Los amantes del chocolate y del mundo del cacao en general tienen una cita 
en Alhaurín de la Torre del 8 al 10 de noviembre. Durante esos tres días,...",hace 47 minutos,Ayuntamiento de Alhaurín de la Torre,https://alhaurindelatorre.es/agenda/xvii-salon-internacional-del-chocolate/
Internacional,13,"Fina García: 16 millones en ventas, salto internacional y reorganización en 
España","La cadena catalana de joyería traza un plan de crecimiento con el objetivo 
de expandirse a escala internacional y abrir tiendas propias...",hace 7 horas,Modaes,https://www.modaes.com/empresa/fina-garcia-16-millones-de-ventas-salto-internacional-y-reorganizacion-en-espana
Internacional,14,OBJETIVO IGUALDAD,"EN VÍDEO: 'Mañana más', con Ángel Carmona. Sigue la grabación del podcast 
de lunes a jueves a las 11 h. RTVE en directo.",hace 6 horas,RTVE.es,https://www.rtve.es/play/videos/directo/24h/4/
Internacional,15,"Ricardo Ramos D’Agostino lanza un análisis sobre el derecho internacional 
en inversiones energéticas","El abogado experto en derecho internacional y energía presenta un nuevo 
informe que explora cómo el derecho...",hace 3 horas,Europa Press,https://www.europapress.es/comunicados/sociedad-00909/noticia-comunicado-ricardo-ramos-dagostino-lanza-analisis-derecho-internacional-inversiones-energeticas-20241021091210.html
Internacional,16,Congreso Internacional contra el Neofascismo en Caracas,"Convocado con acierto por la Revolución Bolivariana, se celebró en Caracas 
durante los días 11 y 12 de septiembre un muy necesario Congreso...",hace 3 horas,Mundo Obrero,https://mundoobrero.es/2024/10/21/congreso-internacional-contra-el-neofascismo-en-caracas/
Internacional,17,Alfàs acogerá el II Congreso Internacional Bandera Azul,"Alfàs del Pi acogerá el segundo Congreso Internacional Bandera Azul: 
sostenibilidad, salud y seguridad. Esta cita tendrá lugar en la Casa de...",hace 2 horas,Radio Sirena,https://www.radiosirena.es/alfas-acogera-segundo-congreso-internacional-bandera-azul/
Internacional,18,León acogerá en Navidad el Festival Internacional Vive la Magia,"Desde el día de Navidad, 25 de diciembre, hasta el 1 de enero de 2025 la 
ciudad de León acogerá el Festival Internacional Vive la Magia,...",hace 58 minutos,Servimedia,https://www.servimedia.es/noticias/leon-acogera-navidad-festival-internacional-vive-magia/1410284746
Internacional,19,FUNDECYT-PCTEX ofrece un programa de aceleración internacional de seis meses,"Fundecyt-Pctex lanza en Extremadura el programa internacional de 
aceleración Scaira, dirigido a emprendedores y startups con ideas...",hace 47 minutos,Región Digital,https://www.regiondigital.com/noticias/tecnologia/401953-fundecyt-pctex-ofrece-un-programa-de-aceleracion-internacional-de-seis-meses.html
Internacional,20,"El caso de las WITCH: la Conspiración Terrorista Internacional de las 
Mujeres del Infierno y los jipis del momento","Entre hechizos y boutades , el grupo contracultural surgido en la noche de 
Hallowe´en de 1968 atacó muchas de las opresiones por sexo que...",hace 5 horas,Diario de Cádiz,https://www.diariodecadiz.es/ocio/witch-conspiracion-mujeres-infierno-jipis_0_2002594077.html
Internacional,21,"Mpox en África: ¿Qué está fallando en la respuesta internacional de la 
industria farmacéutica?","Los recientes brotes de mpox en África han sido desatendidos por la 
comunidad internacional, lo que exige una respuesta urgente para evitar...",hace 2 horas,ConSalud.es,https://www.consalud.es/salud35/internacional/brotes-mpox-en-africa-en-2024-que-esta-fallando-en-respuesta-internacional_149961_102.html
Internacional,22,"La Agencia Internacional de la Energía pone fecha para el fin del imperio 
del petróleo","Este nuevo episodio en la historia de la humanidad supone todo un reto, 
puesto que será necesario apostar por un mix energético donde la...",hace 8 horas,El Debate,https://www.eldebate.com/economia/20241021/agencia-internacional-energia-pone-fecha-fin-imperio-petroleo_237541.html
Internacional,23,"La presión social frena la presencia de Israel en el Encuentro 
Internacional de Seguridad de la Información de León","La delegación israelí estaba vinculada a la industria armamentística 
utilizada en el genocidio de Gaza. Concentración 18ENISE.",hace 1 hora,COPE,https://www.cope.es/emisoras/castilla-y-leon/leon-provincia/leon/noticias/presion-social-frena-presencia-israel-encuentro-internacional-seguridad-informacion-leon-20241021_3031436.html
Internacional,24,A Ucrania le faltan soldados para frenar a Rusia,"Los militares ucranios en el frente de Kurájove aseguran que el número de 
tropas se ha reducido drásticamente, un contratiempo peor que la...",hace 6 horas,EL PAÍS,https://elpais.com/internacional/2024-10-21/a-ucrania-le-faltan-soldados-para-frenar-a-rusia.html
Internacional,25,"Etnia Barcelona se apoya en el mercado internacional para superar los 100 
millones en 2025","La compañía, dirigida por David Pellicer, pone el foco en la ampliación de 
su oferta y la mirada en el extranjero para crecer.",hace 17 horas,Modaes,https://www.modaes.com/empresa/etnia-barcelona-se-apoya-en-el-mercado-internacional-para-superar-los-100-millones-en-2025
Internacional,26,"¡Lo estamos analizando!: la pasividad de la comunidad internacional ante la 
crisis en Venezuela","Los venezolanos hicimos cabalmente todo lo que se nos exigía. Ahora le toca 
a la mismísima comunidad internacional cumplir con su parte.",hace 8 horas,El Debate,https://www.eldebate.com/internacional/20241021/estamos-analizando-pasividad-comunidad-internacional-ante-crisis-venezuela_237373.html
Internacional,27,Medalla de Oro de La Orotava para el colegio internacional Casa Azul,"El Colegio Internacional Casa Azul ha recibido la Medalla de Oro del 
municipio de La Orotava con motivo de su cincuenta aniversario.",hace 51 minutos,Tribuna de Canarias,https://tribunadecanarias.es/medalla-de-oro-de-la-orotava-para-el-colegio-internacional-casa-azul/
Internacional,28,"Paco Marqués: ""Quiero que la escuela del Club Internacional sea la puerta 
de entrada para una nueva hornada de socios""","Paco Marqués es el director deportivo del Club Internacional de Tenis. El 
club cuenta con una escuela de base muy potente.",hace 10 horas,Industria del Tenis,https://www.industriadeltenis.com/paco-marques-quiero-que-la-escuela-del-club-internacional-sea-la-puerta-de-entrada-para-una-nueva-hornada-de-socios/
Internacional,29,"El Festival Internacional de Circo llega a su fin: estos han sido los shows 
favoritos","Tras tres semanas de espectáculos, el Festival Internacional de Circo cerró 
sus puertas en la tarde del domingo con la gran gala final de...",hace 2 horas,hoy aragón,https://www.hoyaragon.es/articulo/ad-hoy-aragon/ganadores-circo/20241021102339077907.html
Internacional,30,"La Comunidad de Madrid participa en el XXX Salón Internacional de la 
Alimentación, la feria mundial más prestigiosa de alta gastronomía","La Comunidad de Madrid participa en la feria mundial más prestigiosa de 
alta gastronomía. La XXX edición del Salón Internacional de la...",Hace 2 días,Comunidad de Madrid |,https://www.comunidad.madrid/noticias/2024/10/19/comunidad-madrid-participa-xxx-salon-internacional-alimentacion-feria-mundial-prestigiosa-alta-gastronomia
Últimas noticias,1,DIRECTO | Últimas noticias de Alicante hoy,"Una protesta cada vez más justificada · El rechazo a la turistificación y 
la subida del precio de los alquileres sacan a casi mil personas a la...",hace 4 horas,INFORMACION,https://www.informacion.es/alicante/2024/10/21/directo-ultimas-noticias-alicante-65627520.html
Últimas noticias,2,"Conflicto en Oriente Próximo, en directo | Israel lanza una oleada de 
bombardeos en Líbano contra la red financiera de Hezbolá","EL PAÍS ofrece de forma gratuita la última hora del conflicto 
árabe-israelí. Si quieres apoyar nuestro periodismo, suscríbete.",hace 13 horas,EL PAÍS,https://elpais.com/internacional/2024-10-20/conflicto-en-oriente-proximo-en-directo.html
Últimas noticias,3,"Cambio de hora de octubre de 2024: ¿será el último año con horario de 
invierno?","El cambio de hora del 27 de octubre de 2024 obliga a retrasar el reloj una 
hora. Conoce sus efectos en la salud y si continuará en los...",hace 2 horas,El Tiempo,https://www.eltiempo.es/noticias/cambio-de-hora-de-octubre-de-2024-sera-el-ultimo-ano-con-horario-de-invierno
Últimas noticias,4,Últimas noticias hoy en directo de Vigo,"Un conductor de moto de 34 años de edad ha tenido que ser trasladado al 
hospital este viernes, en estado muy grave, tras sufrir un accidente...",hace 5 horas,Faro de Vigo,https://www.farodevigo.es/gran-vigo/2024/10/21/directo-ultimas-noticias-vigo-hoy-100814074.html
Últimas noticias,5,Últimas noticias - elDiario.es Cantabria,"Cantabria · La avispa asiática pone en jaque a los apicultores: ""Colmena 
que coge, colmena...",Hace 2 días,elDiario.es,https://www.eldiario.es/cantabria/ultimas-noticias/
Últimas noticias,6,"Noticias de hoy, domingo 20 de octubre de 2024","Consulta las últimas noticias en España hoy, domingo 20 de octubre de 2024. 
La actualidad nacional e internacional más destacada a...",hace 12 horas,Antena 3,https://www.antena3.com/noticias/sociedad/noticias-hoy-domingo-20-octubre-2024_20241020671579d6596dfb0001cb2d02.html
Últimas noticias,7,"Incidencias de Renfe hoy, en directo; últimas noticias del caos ferroviario 
en Atocha y Chamartín","Una treintena de trenes entre Madrid, Comunidad Valencia y Murcia han sido 
cancelados este domingo.",hace 2 horas,20Minutos,https://www.20minutos.es/noticia/5645680/0/caos-ferroviario-directo-vuelco-un-tren-cancela-trenes-desconecta-alta-velocidad-que-une-chamartin-con-este/
Últimas noticias,8,"Últimas noticias de hoy, lunes 21 de octubre, en España","Estas son las noticias más destacadas de hoy, lunes 21 de octubre en España 
y el resto del mundo, marcadas por la actualidad y economía.",hace 2 horas,The Objective,https://theobjective.com/espana/2024-10-21/ultimas-noticias-21-octubre-hoy/
Últimas noticias,9,"Guerra en Oriente Próximo: última hora en Israel, Líbano, Gaza e Irán","La Autoridad Palestina ha denunciado el ataque israelí de esta pasada noche 
del sábado en la ciudad gazatí de Beit Lahiya, en el norte del...",hace 16 horas,El Periódico,https://www.elperiodico.com/es/internacional/20241020/guerra-israel-gaza-oriente-proximo-ultima-hora-directo-102224141
Últimas noticias,10,Últimas noticias de Manchester United,"Erik ten Hag dio detalles sobre la situación actual de la defensa en la 
previa del partido del sábado.",Hace 2 días,Manchester United Website,https://www.manutd.com/es/news/detail/erik-ten-hag-confirms-team-news-for-brentford-on-19-oct
Últimas noticias,11,"Guerra de Israel con Hizbulá en Líbano, en directo hoy: últimas noticias 
del conflicto en Oriente Medio","Una vez más, vemos fuego directo y aparentemente deliberado contra una 
posición de FINUL”, ha denunciado la misión de Naciones Unidas en un...",Hace 4 días,La Razón,https://www.larazon.es/internacional/guerra-israel-hizbula-libano-directo-ultimas-noticias-guerra-oriente-medio_20241016670f5a9de2e54f00018284db.html
Últimas noticias,12,"El Gobierno ultima la reforma que facilitará la residencia y el permiso de 
trabajo a decenas de miles de extranjeros","El último borrador del nuevo reglamento de extranjería, al que ha tenido 
acceso EL PAÍS, reduce plazos y fomenta que los inmigrantes puedan...",hace 6 horas,EL PAÍS,https://elpais.com/espana/2024-10-21/el-gobierno-ultima-la-reforma-que-facilitara-la-residencia-y-el-trabajo-a-decenas-de-miles-de-extranjeros.html
Últimas noticias,13,"La soledad de las personas mayores: ""Mis hijos tienen sus vidas, pero estar 
en casa es lo peor""","Sigue en directo las noticias de Alicante. Toda la actualidad de la 
provincia de Alicante con Información. Noticias sobre playas de Alicante...",hace 5 horas,INFORMACION,https://www.informacion.es/alicante/
Últimas noticias,14,Guerra entre Rusia y Ucrania: última hora del conflicto,"Al menos una persona ha fallecido y más de una decena han resultado heridas 
durante la jornada del sábado como consecuencia de una nueva oleada...",hace 16 horas,El Periódico,https://www.elperiodico.com/es/internacional/20241020/directo-ultima-hora-guerra-ucrania-rusia-zelenski-putin-103935417
Últimas noticias,15,"Últimas noticias de O Morrazo, de Cangas, Moaña y Bueu, hoy en directo","El último contenedor aportado fue el día 17 al mediodía. La presidenta 
afirma que la Mancomunidade seguirá trabajando hasta completar el llenado...",hace 2 horas,Faro de Vigo,https://www.farodevigo.es/o-morrazo/2024/10/21/directo-ultimas-noticias-cangas-moana-bueu-hoy-100880577.html
Últimas noticias,16,"Últimas noticias sobre el caso de Puff Daddy: nuevas denuncias por 
violación y abuso","El rapero Puff Daddy, también conocido como Sean Combs o Diddy, sigue en 
prisión desde el 16 de septiembre por ""tráfico sexual,...",Hace 1 día,EuropaFM,https://www.europafm.com/noticias/famosos/ultimas-noticias-caso-puff-daddy-nuevas-denuncias-violacion-abuso_2024101967139d7a596dfb0001c9e568.html
Últimas noticias,17,"Adif reabrirá mañana el túnel Atocha-Chamartín y la circulación de los AVE 
entre Madrid y Levante volverá a...","Renfe garantiza la prestación del servicio desde Chamartín a excepción de 
dos trenes a primera hora, pero el tren accidentado no será...",hace 16 horas,ABC,https://www.abc.es/economia/ministerio-transportes-ante-caos-ferroviario-podemos-afirmar-20241020130338-nt.html
Últimas noticias,18,DIRECTO | Últimas noticias de Alicante hoy,"DIRECTO | Últimas noticias de Alicante hoy · Sigue toda la información de 
la provincia con INFORMACIÓN · La Audiencia absuelve a Ripoll, Lorente...",Hace 5 días,INFORMACION,https://www.informacion.es/alicante/2024/10/15/directo-ultimas-noticias-alicante-65627520.html
Últimas noticias,19,"Última hora de Madrid, en directo: Renfe cancela 19 trenes entre Madrid, 
Valencia y Murcia tras la incidencia del sábado en Atocha","Esta tarde, la circulación de trenes de Alta Velocidad en Madrid se ha 
visto gravemente interrumpida debido a un descarrilamiento ocurrido en el...",hace 23 horas,El Periódico de España,https://www.epe.es/es/madrid/20240423/ultima-hora-actualidad-madrid-noticias-97908048
Últimas noticias,20,Guerra entre Israel y Gaza: resumen del 17/10/2024,"Las familias de los rehenes reclaman que la muerte de Sinwar sirva para 
cerrar un acuerdo con Hamás | El ministro de Exteriores israelí...",Hace 4 días,EL PAÍS,https://elpais.com/internacional/2024-10-17/conflicto-en-oriente-proximo-en-directo.html
Últimas noticias,21,DIRECTO ALICANTE | Últimas noticias de hoy,"Toda la información de la provincia de Alicante, al momento · Más de 400 
personas han celebrado el cuarto centenario del milagro de los panes y...",Hace 1 día,INFORMACION,https://www.informacion.es/alicante/2024/10/19/ultimas-noticias-directo-alicante-65744499.html
Últimas noticias,22,"Guerra de Israel contra Hizbulá y Hamás, en directo hoy: últimas noticias 
sobre Oriente Próximo","Israel escucha a EEUU pero tomará sus propias ""decisiones"" sobre un posible 
ataque a Irán, señaló la oficina del primer ministro israelí,...",Hace 5 días,La Razón,https://www.larazon.es/internacional/guerra-directo-israel-hizbula-hamas-ultimas-noticias-oriente-proximo_20241015670e09caafcb530001e8fae5.html
Últimas noticias,23,Servicio Andaluz de Salud (SAS),"Servicio Andaluz de Salud (SAS) · Multitudinaria protesta en Granada contra 
la gestión sanitaria en Andalucía y en recuerdo a Spiriman · La...",Hace 3 días,ABC,https://www.abc.es/instituciones/sas/
Últimas noticias,24,DIRECTO | Últimas noticias de Alicante hoy,"Desahucio frustrado en Alicante: una empresa de desokupación renuncia a 
desalojar a una familia por la fuerza. Ambas partes han acordado...",Hace 2 días,INFORMACION,https://www.informacion.es/alicante/2024/10/18/directo-ultimas-noticias-alicante-65627520.html
Últimas noticias,25,"Reacciones a la muerte de Liam Payne, última hora, resumen: Zayn Malik, 
Harry Styles y otras celebridades...","Aquí las reacciones y últimas noticias sobre la muerte de Liam Payne. El 
exintegrante de One Direction falleció a los 31 años tras caer de...",Hace 2 días,AS USA Latino,https://us.as.com/tikitakas/reacciones-a-la-muerte-de-liam-payne-ultima-hora-en-vivo-harry-styles-zayn-malik-otras-celebridades-n/
Últimas noticias,26,"Guerra Israel-Palestina y Rusia-Ucrania: últimas noticias del 18 de octubre 
de 2024","Sigue en vivo y en directo la última hora del conflicto que libra Israel en 
Gaza y Líbano, la guerra entre Rusia y Ucrania y la última hora...",Hace 2 días,Diario AS,https://as.com/actualidad/politica/guerra-israel-palestina-y-rusia-ucrania-en-directo-israel-mata-a-yahya-sinwar-lider-de-hamas-y-cerebro-del-7-o-n/
Últimas noticias,27,"Guerra Israel | Directo: Israel bombardea las sedes de la red financiera de 
Hezbolá","El presidente de la Cámara de Representantes de Estados Unidos, Mike 
Johnson, ha confirmado que están...",Hace 6 días,Europa Press,https://www.europapress.es/internacional/noticia-guerra-israel-directo-ultimas-noticias-ataques-libano-gaza-20241015074453.html
Últimas noticias,28,"Los últimos 12 deportados que quedaban en Albania llegan a Italia y 
constatan el fracaso del plan de Meloni","Tras la decisión judicial que ordenaba su traslado, los migrantes se han 
embarcado a primera hora de la mañana en una nave de la guardia...",Hace 2 días,EL PAÍS,https://elpais.com/internacional/2024-10-19/los-ultimos-12-deportados-que-quedaban-en-albania-van-ya-camino-de-italia-y-constatan-el-fracaso-del-plan-de-meloni.html
Últimas noticias,29,"Guerra entre Israel, Irán y Líbano, en directo hoy: bombardeos, muertos y 
última hora del conflicto en Orie...","Sigue en directo la guerra entre Israel y Líbano, Irán y la Franja de Gaza, 
los bombardeos, número de muertos y últimas noticias del...",Hace 1 semana,ABC,https://www.abc.es/internacional/guerra-israel-iran-libano-directo-hoy-conflicto-oriente-proximo-20241011134138-di.html
Últimas noticias,30,Guerra Israel-Palestina y Rusia-Ucrania: últimas noticias del 15 de octubre,"Sigue en vivo y en directo la última hora del conflicto que libra Israel en 
Gaza y Líbano, la guerra entre Rusia y Ucrania y la última hora...",Hace 5 días,Diario AS,https://as.com/actualidad/politica/guerra-israel-palestina-y-rusia-ucrania-en-directo-netanyahu-detalla-a-eeuu-como-sera-su-posible-ataque-a-iran-n/
Política,1,"Última hora sobre la actualidad política, en directo","El Gobierno atraviesa una tormenta de imprevistos y complicaciones 
judiciales con la esperanza de llegar al otro lado con unos Presupuestos...",hace 3 horas,elDiario.es,https://www.eldiario.es/politica/ultima-hora-actualidad-politica-directo_6_11749072.html
Política,2,Reconducir la política española,"La legitimidad del Gobierno debe estar fuera de duda, como debe estarla la 
del líder de la oposición.",hace 6 horas,El Periódico,https://www.elperiodico.com/es/opinion/20241021/reconducir-politica-espanola-pp-psoe-editorial-109901455
Política,3,"La política exterior nunca decide unas elecciones en EEUU. Excepto en este 
barrio de Detroit","La aritmética electoral ha hecho que la población musulmana del área 
metropolitana de Detroit sea clave y que incluso pudiese decidir los...",hace 7 horas,El Confidencial,https://www.elconfidencial.com/mundo/2024-10-21/la-politica-exterior-nunca-decide-unas-elecciones-en-eeuu-excepto-ahora-y-la-culpa-la-tiene-israel_3987188/
