query,position,title,body,posted,source,link
para,80,"Franco Colapinto y la decisión clave para acabar en los puntos en Austin: 
""El año que viene, si no tengo asiento, me hago ingeniero de estrategia""","Franco Colapinto terminó décimo en el GP de Estados Unidos, metiendo a 
Williams en la zona de puntos.",hace 10 horas,DAZN,https://www.dazn.com/es-ES/news/motor/franco-colapinto-decision-clave-acabar-puntos-austin/85su5xbkfwbd1ilumz95bo9dr
para,81,"Para mí, es de las mejores películas de terror de la historia, pero es que 
para el gran Quentin Tarantino también. Está en Prime Video","Hay películas de terror que configuran para siempre lo que entendemos como 
una cinta dentro de este género. Y es que aunque no todo el mundo...",hace 18 horas,La Vanguardia,https://www.lavanguardia.com/andro4all/series/para-mi-es-de-las-mejores-peliculas-de-terror-de-la-historia-pero-es-que-para-el-gran-quentin-tarantino-tambien-esta-en-prime-video
para,82,Ayuso rechaza acudir a La Moncloa tras ser convocada por Sánchez,"La baronesa conservadora aduce que la cita no tiene sentido tras reclamar 
su dimisión el también secretario general del PSOE y negociar este...",hace 1 hora,EL PAÍS,https://elpais.com/espana/madrid/2024-10-21/ayuso-rechaza-acudir-a-la-moncloa-tras-ser-convocada-por-sanchez.html
para,83,"Bienvenidos al único trastero en venta de la Gran Vía: esconde un piso de 
10 metros por 165.000 euros","Miércoles. 10.30 de la mañana. — Buenos días, le llamaba para interesarme 
por el piso de Gran Vía 17, el de 165.000 euros.",hace 5 horas,EL PAÍS,https://elpais.com/espana/madrid/2024-10-21/bienvenidos-al-unico-trastero-en-venta-de-la-gran-via-esconde-un-piso-de-10-metros-por-165000-euros.html
para,84,"Bienvenidos al único trastero en venta de la Gran Vía: esconde un piso de 
10 metros por 165.000 euros","Miércoles. 10.30 de la mañana. — Buenos días, le llamaba para interesarme 
por el piso de Gran Vía 17, el de 165.000 euros.",hace 5 horas,EL PAÍS,https://elpais.com/espana/madrid/2024-10-21/bienvenidos-al-unico-trastero-en-venta-de-la-gran-via-esconde-un-piso-de-10-metros-por-165000-euros.html
para,85,"José Coronado, preparado para decir adiós a Tirso: ""Muchas veces tenemos 
que tragar con lo que la sociedad nos impone""","Entrevías es uno de los últimos grandes éxitos de la ficción española, a 
pesar incluso de los discretos resultados de audiencia que ha...",hace 13 horas,El Mundo,https://www.elmundo.es/television/2024/10/20/670fbed0fdddffdcbe8b45c6.html
para,86,"Otra tragedia para Paz Padilla: muere su hermano Luis, de El Trompeta Beach","La actriz y presentadora suspendía este domingo una conferencia en 
Tarragona y ha viajado a Barbate, en cuyo tanatorio se encuentran los...",hace 10 horas,Diario de Sevilla,https://www.diariodesevilla.es/television/tragedia-paz-padilla-muere-hermano_0_2002605367.html
para,87,"Turismo de Andalucía y Microsoft firman un acuerdo de colaboración para 
impulsar la transformación digital de la industria turística – Centro de 
noticias","De izquierda a derecha: Teresa Astolfi, delegada de la Junta de Andalucía 
en Madrid; Francisco Montes, director general de Turismo de la...",Hace 2 días,Microsoft,https://news.microsoft.com/es-es/2024/10/18/turismo-de-andalucia-y-microsoft-firman-un-acuerdo-de-colaboracion-para-impulsar-la-transformacion-digital-de-la-industria-turistica/
para,88,"Las fans de Primark corren para comprar este vestido de fiesta: perfecto 
para las cenas de Navidad y otros ...","La tienda lanza en los próximos días una prenda que ha causado sensación en 
Reino Unido y que es ideal para las celebraciones de este 2024.",hace 17 horas,ABC,https://www.abc.es/recreo/fans-primark-corren-comprar-vestido-fiesta-perfecto-20241020172857-nt.html
para,89,"Madrid allana el terreno para conceder más licencias VTC ""si el crecimiento 
de población y eventos lo justifica"", en pleno pulso judicial con Cabify","No todo está perdido para Cabify, Uber o Bolt en la Comunidad de Madrid. 
Pese al enorme potencial de negocio que les ofrece el territorio,...",hace 10 horas,El Mundo,https://www.elmundo.es/economia/empresas/2024/10/21/6711249ce9cf4a4a418b45aa.html
para,90,"Esta plancha de pelo inalámbrica y mini es perfecta para llevar siempre en 
el bolso","Portátil, ligera y por menos de 40 euros: este accesorio es todo lo que 
necesitas para lucir un “pelazo” donde quiera que vayas.",Hace 1 día,EL PAÍS,https://elpais.com/escaparate/belleza/2024-10-20/plancha-pelo-inalambrica.html
para,91,"El PSOE se escuda en Ayuso para contrarrestar la protesta masiva de Plaza 
de Castilla contra Pedro Sánchez","Arropada por importantes figuras del PP y Vox, la manifestación convocada 
por la Plataforma por la España Constitucional frente a la estatua...",hace 9 horas,El Español,https://www.elespanol.com/reportajes/20241021/psoe-escuda-ayuso-contrarrestar-protesta-masiva-plaza-castilla-pedro-sanchez/894910581_0.html
para,92,"La Seguridad Social revoluciona las pensiones: así puedes incrementar tu 
cotización sin trabajar","La Seguridad Social avisa: los trabajadores que no han cotizado 15 años 
también se pueden jubilar.",hace 9 horas,El Periódico,https://www.elperiodico.com/es/economia/20241020/seguridad-social-revoluciona-pensiones-incrementar-cotizacion-sin-trabajar-dv-89241748
para,93,Así se construye un parque eólico,"En la provincia de Zaragoza se trabaja para levantar 18 generadores, una 
obra que requiere una inversión de 100 millones.",hace 5 horas,EL PAÍS,https://elpais.com/economia/negocios/2024-10-21/asi-se-construye-un-parque-eolico.html
para,94,J.4: Diogo Brito y la madurez del MVP que regresó para triunfar,"Llegó a España vía Ourense en el año 2020 y regresó al Pazo este verano. Un 
retorno tras cuatro años de éxitos ininterrumpidos en nuestro...",hace 20 horas,Federacion Española de Baloncesto,https://www.feb.es/2024/10/20/baloncesto/diogo-brito-madurez-del-mvp-que-regreso-para-triunfar/100564.aspx
para,95,Aeropuerto de Nueva Zelandia introduce un límite de tiempo para los abrazos,"El aeropuerto de Dunedin en Nueva Zelandia ha provocado un debate en todo 
el mundo con su nueva orden.",hace 11 horas,CNN en Español,https://cnnespanol.cnn.com/2024/10/20/aeropuerto-nueva-zelandia-limite-tiempo-para-abrazos-trax
para,96,"Cumbre de la biodiversidad en Cali: solo 33 de 196 países han presentado 
sus planes a 2030 para frenar la pérdida de especies","Tras el acuerdo histórico de 2022, comienza en Colombia una conferencia de 
la ONU que debe abordar la financiación para detener el declive...",hace 5 horas,EL PAÍS,https://elpais.com/america-colombia/2024-10-21/cumbre-de-la-biodiversidad-en-cali-solo-31-de-196-paises-han-presentado-sus-planes-a-2030-para-frenar-la-perdida-de-especies.html
para,97,Las mejores estrategias para la carrera de Estados Unidos F1,"La clasificación del Gran Premio de Estados Unidos 2024 de Fórmula 1 dejó a 
los dos pilotos que pelean por el título mundial en la primera...",hace 17 horas,Motorsport.com España,https://es.motorsport.com/f1/news/mejores-estrategias-carrera-estados-unidos-2024/10665001/
para,98,Sanción a la vista para el PSG por homofobia,"El conjunto parisino se expone a una sanción de la LFP, después de que los 
ultras profirieran cánticos homófobos en el partido ante el...",hace 21 horas,Diario AS,https://as.com/futbol/internacional/sancion-a-la-vista-para-el-psg-por-homofobia-n-2/
para,99,"Mariana Mazzucato: “Para la guerra, el dinero sale de la nada”","La economista señala que permitir “la evasión y la elusión fiscal es una 
elección” de los estados, a los cuales señala como “parte del...",Hace 1 día,EL PAÍS,https://elpais.com/economia/2024-10-20/mariana-mazzucato-para-la-guerra-el-dinero-sale-de-la-nada.html
para,100,"A juicio dos empresarios y un abogado por una querella falsa para no pagar 
10.000 euros","La Fiscalía pide penas de quince meses de prisión y multas de 13.500 euros 
por delitos de acusación y denuncia falsa.",hace 16 horas,ABC,https://www.abc.es/sevilla/ciudad/ajuicio-dos-empresarios-abogado-querella-falsa-pagar-20241020180723-nts.html
para,101,Trump se pone el delantal de McDonald's y fríe patatas para ganar votos,"El candidato tomó pedidos en un restaurante de comida rápida tras acusar a 
la vicepresidenta de mentir sobre su experiencia laboral en la...",hace 13 horas,ABC,https://www.abc.es/internacional/trump-pone-delantal-mcdonalds-frie-patatas-ganar-20241020212825-nt.html
para,102,"Unas 10.000 personas vuelven a salir a la calle en Canarias para protestar 
contra el turismo masivo","Varias manifestaciones han recorrido este domingo las principales zonas 
turísticas de Canarias para protestar por los “excesos” del turismo,...",hace 18 horas,EL PAÍS,https://elpais.com/economia/2024-10-20/unas-9000-personas-vuelven-a-salir-a-la-calle-en-canarias-para-protestar-contra-el-turismo-masivo.html
para,103,"Díaz pone en marcha el subsidio para autónomos de más de 52 años: 
requisitos y cómo solicitar",Las otras ayudas al alquiler en 2024: alternativas para mayores de 35 años.,hace 15 horas,El Periódico,https://www.elperiodico.com/es/economia/20241020/diaz-pone-marcha-subsidio-autonomos-mayores-52-anos-109906662
la,1,"Adoptan a una perra y a los tres días la devuelven al refugio: el motivo de 
su regreso es una dura lección para todos","En solo 72 horas, Caramel pasó de la felicidad de ser adoptada a la 
desolación de regresar a la caja del refugio. Esta perra, como tantas...",hace 48 minutos,El HuffPost,https://www.huffingtonpost.es/sociedad/adoptan-perra-tres-dias-devuelven-refugio-motivo-regreso-dira-leccion-todosbr.html
la,2,"Guerra Israel-Palestina y Rusia-Ucrania, en directo: España prepara a las 
fuerzas de la OTAN en Eslovaquia","Sigue en vivo y en directo la última hora del conflicto que libra Israel en 
Gaza y Líbano, la guerra entre Rusia y Ucrania y la última hora...",EN TIEMPO REAL,Diario AS,https://as.com/actualidad/politica/guerra-israel-palestina-y-rusia-ucrania-en-directo-espana-prepara-a-las-fuerzas-de-la-otan-en-eslovaquia-n/
la,3,El Barça no goleaba así desde la MSN,"El tridente azulgrana, tras los números de la delantera formada por Suárez, 
Neymar y Messi.",hace 3 horas,Marca.com,https://www.marca.com/futbol/barcelona/2024/10/21/barca-goleaba-asi-msn.html
la,4,Cómo es posible que el creador del ‘Himno a la alegría’ se suicidara,"Waldo de los Ríos, un visionario que internacionalizó el pop español 
trabajando para Miguel Ríos, Karina, Raphael o Jeanette, vivió aterrado...",hace 5 horas,EL PAÍS,https://elpais.com/cultura/2024-10-21/como-es-posible-que-el-creador-del-himno-a-la-alegria-se-suicidara.html
la,5,"Omegapro, la millonaria estafa piramidal que promocionaron Ronaldinho, 
Figo, Vinícius, Casillas y otros futbolistas","La fotografía haría las delicias de cualquier amante del futbol. Están 
Figo, Casillas, Kluivert… Aparentemente se disponen a disputar un...",hace 13 horas,elDiario.es,https://www.eldiario.es/catalunya/omegapro-millonaria-estafa-piramidal-promocionaron-ronaldinho-figo-vinicius-casillas-futbolistas_1_11687016.html
la,6,"Barones y ex ministros del PP reclaman que Feijóo refuerce la dirección del 
partido","El seísmo interno que supuso para el PP el error en la tramitación de la 
ley que conmuta penas de prisión de más de 40 etarras sigue dejando...",hace 12 horas,El Mundo,https://www.elmundo.es/espana/2024/10/20/67138fbc21efa0db568b457b.html
la,7,"Manu utiliza su poder de 'Big Bro' y cambia la lista de nominados - Gran 
Hermano","No te pierdas la decisión que ha tomado Manu al convertirse en 'Big Bro' de 
esta semana y cómo ha cambiado la lista de nominados!",hace 7 horas,Telecinco,https://www.telecinco.es/granhermano/20241021/manu-vulcan-utiliza-poder-big-bro-salva-lucia-lista-nominados_18_013772656.html
la,8,"«Pagué 600 euros por abortar y, tras la intervención, me echaron a la calle 
cuando aún no me mantenía en pie»","Hace veinte años, el 97 % de las gallegas que decidían abortar acudían a 
clínicas privadas. Tras la reforma de la ley, hoy la práctica...",hace 5 horas,La Voz de Galicia,https://www.lavozdegalicia.es/noticia/sociedad/2024/10/20/pague-600-euros-abortar-tras-intervencion-me-echaron-calle-me-mantenia-pie/00031729423888690275150.htm
la,9,El CNI acusa a un agente de dar a la CIA un «rollo de papel» con secretos,"El Centro Nacional de Inteligencia lo grabó con cámara oculta tomando y 
llevándose notas de su ordenador.",hace 6 horas,ABC,https://www.abc.es/espana/cni-acusa-agente-dar-cia-rollo-papel-20241021180741-nt.html
la,10,"Duro golpe familiar para Paz Padilla tras la repentina muerte de su hermano 
Luis",,,¡HOLA!,https://www.hola.com/actualidad/20241020725184/paz-padilla-muere-hermano-luis/
la,11,Muere un hermano de la humorista gaditana Paz Padilla,,,ABC,https://www.abc.es/espana/andalucia/cadiz/muere-hermano-humorista-gaditana-paz-padilla-20241020213859-nts.html
la,12,"Así son los otros cinco hermanos de Paz Padilla que lloran la repentina 
muerte de Luis",,,Lecturas,https://www.lecturas.com/actualidad/asi-son-hermanos-paz-padilla-su-gran-apoyo-tras-fallecimiento-luis_164725
la,13,"Muere el hermano de Paz Padilla: la humorista suspende un evento tras la 
fatal noticia - Fiesta",,,Telecinco,https://www.telecinco.es/fiesta/20241020/muere-hermano-paz-padilla_18_013772236.html
la,14,"20241021 La Junta impulsa el desarrollo de la estrategia regional de 
Destino Turístico Inteligente","La Consejería de Cultura, Turismo, Jóvenes y Deportes, a través de la 
Dirección General de Turismo, y en colaboración con Segittur,...",hace 18 minutos,Juntaex.es,https://www.juntaex.es/w/la-junta-impulsa-el-desarrollo-de-la-estrategia-regional-de-destino-turistico-inteligente
la,15,"La exposición itinerante ‘Fuerteventura, plató natural de cine’ aterriza en 
Antigua","La muestra se podrá visitar en el auditorio de la localidad hasta el 1 de 
noviembre. Tras su paso por Puerto del Rosario y Corralejo,...",hace 57 minutos,Cabildo de Fuerteventura,https://www.cabildofuer.es/cabildo/la-exposicion-itinerante-fuerteventura-plato-natural-de-cine-aterriza-en-antigua/
la,16,"Bustinduy abre una investigación a agencias inmobiliarias por prácticas 
abusivas contra inquilinos en la gestión del alquiler","lunes, 21 de octubre de 2024. El Ministerio de Derechos Sociales, Consumo y 
Agenda 2030, dirigido por Pablo Bustinduy, ha abierto una...",hace 26 minutos,La Moncloa,https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/derechos-sociales-consumo-agenda-2030/Paginas/2024/211024-bustinduy-investigacion-inmobiliarias.aspx
la,17,LA HORA DE LA 1,"08:00 LA HORA DE LA 1. 10:40 MAÑANEROS. La 1. Emisión en directo de La 1 de 
RTVE. En directo. 09:55 LA AVENTURA DEL SABER.",hace 9 minutos,RTVE.es,https://www.rtve.es/play/videos/directo/la-1/1/
la,18,"Alicante ensalza al empresario Rocamora en la inauguración del parque con 
su nombre","El alcalde descubre en el PAU 5 la placa que rinde homenaje al fundador de 
Ineca y expresidente de Coepa en un acto al que han asistido...",hace 2 horas,Ayuntamiento de Alicante,https://www.alicante.es/es/noticias/alicante-ensalza-al-empresario-rocamora-inauguracion-del-parque-nombre
la,19,"La Gerencia de Atención Integrada de Hellín pone en marcha un proyecto de 
Mediación Intercultural","El objetivo es favorecer la comunicación e información de los profesionales 
con las personas migrantes que reciben asistencia sanitaria.",hace 43 minutos,Servicio de Salud de Castilla-La Mancha,https://sanidad.castillalamancha.es/saladeprensa/notas-de-prensa/la-gerencia-de-atencion-integrada-de-hellin-pone-en-marcha-un-proyecto
la,20,"Darias resalta la importancia de equilibrar el entorno natural, urbano y 
rural en las jornadas 'LPGC: presente y futuro'","La alcaldesa preside el acto 'Renaturalizando la ciudad' donde se ha 
presentado la estrategia municipal de infraestructura verde y...",hace 40 minutos,Ayuntamiento de Las Palmas de Gran Canaria.,https://www.laspalmasgc.es/es/ayuntamiento/prensa-y-comunicacion/notas-de-prensa/nota-de-prensa/Darias-resalta-la-importancia-de-equilibrar-el-entorno-natural-urbano-y-rural-en-las-jornadas-LPGC-presente-y-futuro/
la,21,"La Universidad de Málaga celebra “We Run UMA” a favor de la Asociación de 
Voluntarios de Oncología Infantil","La carrera ha servido para presentar una nueva etapa de máxima apertura de 
servicios e instalaciones deportivas de la UMA a la sociedad...",hace 7 minutos,Universidad de Málaga,https://www.uma.es/micrositios/sala-de-prensa/noticias/la-universidad-de-malaga-celebra-we-run-uma-a-favor-de-la-asociacion-de-voluntarios-de-oncologia-infantil/
la,22,"El Gobierno ultima la reforma que facilitará la residencia y el permiso de 
trabajo a decenas de miles de extranjeros","El último borrador del nuevo reglamento de extranjería, al que ha tenido 
acceso EL PAÍS, reduce plazos y fomenta que los inmigrantes puedan...",hace 5 horas,EL PAÍS,https://elpais.com/espana/2024-10-21/el-gobierno-ultima-la-reforma-que-facilitara-la-residencia-y-el-trabajo-a-decenas-de-miles-de-extranjeros.html
la,23,"El presidente de Renfe: ""La retirada del convoy siniestrado se realizará el 
próximo fin de semana e impli","Raúl Blanco, ppresidente de Renfe asegura en 'Más de uno' que ""se mantiene 
la previsión de normalidad"" este lunes y que durante el fin de...",hace 2 horas,Onda Cero,https://www.ondacero.es/programas/mas-de-uno/audios-podcast/entrevistas/presidente-renfe-retirada-convoy-siniestrado-realizara-proximo-fin-semana-implicara-cortes-servicio-operar-atocha_202410216715f815596dfb0001cb709f.html
la,24,"Palencia alberga el Abierto Nacional de Clubes 2024 con mayor participación 
de la historia","Palencia será la sede del Abierto Nacional de Clubes 2024 que, promovido 
por la Real Federación Española de Boxeo (RFEBoxeo), contará con la...",hace 55 minutos,| Ayuntamiento de Palencia,https://aytopalencia.es/noticia/palencia-alberga-el-abierto-nacional-de-clubes-2024-con-mayor-participacion-de-la-historia
la,25,"La recaudación acumulada por Hacienda Foral de Navarra se situó en 3.929,7 
millones de euros en el mes de septiembre","La cifra supone un incremento interanual del 4%, fruto de un aumento del 2% 
en la recaudación íntegra y de una disminución del 3,5% en las...",hace 24 minutos,navarra.es,https://www.navarra.es/es/-/nota-prensa/la-recaudacion-acumulada-por-hacienda-foral-de-navarra-se-situo-en-3-929-7-millones-de-euros-en-el-mes-de-septiembre?pageBackId=363032&back=true
la,26,Inaugurada la remodelación de la plaza de abastos,"Inaugurada la remodelación de la plaza de abastos con el alcalde, Juanma 
López, la concejala de Obras, Ana Guillén, y concejales de la...",hace 2 horas,Mairena del Alcor,https://www.mairenadelalcor.org/es/actualidad/noticias/Inaugurada-la-remodelacion-de-la-plaza-de-abastos/?urlBack=
la,27,"20241021 El flautista Stathis Karapanos debuta con la Orquesta de 
Extremadura como solista invitado","Bajo la batuta del director titular y artístico Andrés Salado, la Orquesta 
de Extremadura (OEX) actúa esta semana en Badajoz y Cáceres con...",hace 3 horas,Juntaex.es,https://www.juntaex.es/w/orquesta-de-extremadura
la,28,"Alicante abre al tráfico la avenida de Soto Ameno en San Blas tras reparar 
el hundimiento","Las líneas de autobús 5 y 12 vuelven a circular con normalidad por su 
itinerario habitual desde últimas horas de la tarde de este viernes...",hace 2 horas,Ayuntamiento de Alicante,https://www.alicante.es/es/noticias/alicante-abre-al-trafico-avenida-soto-ameno-san-blas-reparar-hundimiento
la,29,"Hereu avanza que más de 200 empresas se beneficiarán este año de las ayudas 
de 300 millones para compensar las emisiones de CO2","Santander (Cantabria), lunes, 21 de octubre de 2024. El ministro de 
Industria y Turismo, Jordi Hereu, ha anunciado en el Congreso del...",hace 30 segundos,La Moncloa,https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/industria-turismo/Paginas/2024/211024-hereu-perte-vec-emisiones-co2.aspx
la,30,"El actor Héctor Alterio pone el broche de oro a la Feria del Libro de 
Fuerteventura con ‘Una pequeña historia’","Sabina Urraca y Aroa Moreno cierran el turno de las presentaciones 
literarias con 'El celo' y la biografía de Almudena Grandes,...",hace 47 minutos,Cabildo de Fuerteventura,https://www.cabildofuer.es/cabildo/el-actor-hector-alterio-pone-el-broche-de-oro-a-la-feria-del-libro-de-fuerteventura-con-una-pequena-historia/
la,31,"La nueva vida del cerdo celta, la desconocida raza gallega cuyo precio roza 
el del ibérico","Galicia intenta recuperar su cerdo autóctono del que solo se comercializan 
200.000 kilos al año.",hace 5 horas,EL PAÍS,https://elpais.com/gastronomia/2024-10-21/la-nueva-vida-del-cerdo-celta-la-desconocida-raza-gallega-cuyo-precio-roza-el-del-iberico.html
la,32,"Culmina la Conferencia Internacional CLIMA con la entrega de 
reconocimientos a científicos y fundaciones por su compromiso con la lucha 
contra el cambio climático | Cabildo","Marlene Figueroa clausura dos días de conferencias en Fuerteventura en los 
que Ajuy ha sido reconocido como kilómetro cero del Corredor...",hace 1 hora,Cabildo de Fuerteventura,https://www.cabildofuer.es/cabildo/culmina-la-conferencia-internacional-clima-con-la-entrega-de-reconocimientos-a-cientificos-y-fundaciones-por-su-compromiso-con-la-lucha-contra-el-cambio-climatico/
la,33,"Descifrando la campaña republicana para el voto latino: la apuesta por no 
suavizar el discurso","Ante el hermetismo generalizado de los cuarteles de Trump, desde fuera se 
aprecia una estrategia que se esfuerza por no diferenciar al...",hace 5 horas,EL PAÍS,https://elpais.com/us/2024-10-21/descifrando-la-campana-republicana-para-el-voto-latino-la-apuesta-por-no-suavizar-el-discurso.html
la,34,"Dentro de la estrategia demócrata para llegar a los latinos: millones de 
dólares en publicidad y un canal de WhatsApp","Dirigida por primera vez por una latina, la campaña Harris-Walz ha sido más 
agresiva que en contiendas anteriores, con una inversión mayor y...",hace 5 horas,EL PAÍS,https://elpais.com/us/2024-10-21/dentro-de-la-estrategia-democrata-para-llegar-a-los-latinos-millones-de-dolares-en-publicidad-y-un-canal-de-whatsapp.html
la,35,"Los nutricionistas alertan sobre la dieta Keto: ""El coste físico puede ser 
devastador""","La dieta cetogénica promete un cambio radical en la alimentación: disfrutar 
de grasas saludables mientras se dice adiós a los carbohidratos.",hace 2 horas,Onda Cero,https://www.ondacero.es/noticias/salud/nutricionistas-alertan-dieta-keto-coste-fisico-puede-ser-devastador_202410216715f339afcb530001bd026b.html
la,36,"'La bien cantá' (5.9%) también pincha en su llegada al sábado noche, que 
lidera 'La ruleta' (10.8%) sobre 'Got Talent' (9.9%)","El talent de copla de TVE empeora en su cambio de día tras un ya débil 
arranque en martes, y pone en un aprieto a la cadena pública con sólo...",hace 1 hora,elDiario.es,https://www.eldiario.es/vertele/audiencias-tv/sabado-19-octubre-bien-canta-la1-tve-la-ruleta-suerte-noche-antena3-got-talent-telecinco_1_11747844.html
la,37,"Incontinencia urinaria, del silencio a la acción","Más de seis millones de españoles sufren esta patología, sobre la que los 
especialistas resaltan la importancia de la prevención y la...",hace 6 horas,EL PAÍS,https://elpais.com/salud-y-bienestar/el-medico-de-cerca/2024-10-21/incontinencia-urinaria-del-silencio-a-la-accion.html
la,38,"Cruz Roja pone en valor el uso humanitario de la tecnología en Startup Olé 
2024","La tecnología juega un papel clave en la acción humanitaria de Cruz Roja. 
Se ha convertido en una herramienta esencial para estar más cerca de los...",hace 1 hora,Cruz Roja Española,https://www2.cruzroja.es/web/ahora/-/cruz-roja-pone-en-valor-el-uso-humanitario-de-la-tecnologia-en-startup-ole-2024
la,39,"El Govern de Cataluña anuncia la creación del equipo de expertos que tiene 
que diseñar el nuevo modelo de financiación","Martí Carnicer, quien fue mano derecha del conseller Antoni Castells, 
estará al frente del grupo de economistas que tiene la misión de...",hace 57 minutos,EL PAÍS,https://elpais.com/espana/catalunya/2024-10-21/el-govern-de-cataluna-anuncia-la-creacion-del-equipo-de-expertos-que-tiene-que-disenar-el-nuevo-modelo-de-financiacion.html
la,40,Ayuso rechaza acudir a La Moncloa tras ser convocada por Sánchez,"La baronesa conservadora aduce que la cita no tiene sentido tras reclamar 
su dimisión el también secretario general del PSOE y negociar este...",hace 1 hora,EL PAÍS,https://elpais.com/espana/madrid/2024-10-21/ayuso-rechaza-acudir-a-la-moncloa-tras-ser-convocada-por-sanchez.html
la,41,Seminario de «Investigadoras por la Transición Ecológica y la Innovación»,"El próximo martes 22 de octubre a las 16:00 h tendrá lugar el seminario de 
«Investigadoras por la Transición Ecológica y la Innovación»...",hace 16 minutos,- Universidad de La Laguna,https://www.ull.es/portal/agenda/evento/seminario-de-investigadoras-por-la-transicion-ecologica-y-la-innovacion-3/
la,42,Ayuso planta a Pedro Sánchez y no acudirá a la reunión en Moncloa,"La presidenta de la Comunidad de Madrid explica que ha tomado esta decisión 
tras las ""gravísimas acusaciones"" del presidente del Gobierno y...",hace 1 hora,Onda Cero,https://www.ondacero.es/emisoras/comunidad-madrid/madrid/noticias/ayuso-planta-pedro-sanchez-acudira-reunion-moncloa_2024102167160258e2e54f0001877812.html
la,43,"Vicent Esteve, médico adjunto al Jefe del Servicio de Nefrología del CST, 
nuevo presidente de la Sociedad Catalana de Nefrología","Vicent Esteve, médico adjunto al Jefe de Servicio de Nefrología del CST, ha 
sido nombrado recientemente presidente de la Sociedad Catalana...",hace 42 minutos,Inici - CST,https://cst.cat/es/vicent-esteve-medico-adjunto-al-jefe-del-servicio-de-nefrologia-del-cst-nuevo-presidente-de-la-sociedad-catalana-de-nefrologia/
la,44,"El ciclo LIMO: Músicas Corrientes invita a recorrer más de un milenio de 
experimentación en la música vocal femenina","LIMO, ciclo de conciertos del Auditorio Caja de Música de CentroCentro que 
descubre las conexiones entre la música tradicional y la...",hace 30 minutos,Madrid Destino,https://www.madrid-destino.com/prensa/el-ciclo-limo-musicas-corrientes-invita-recorrer-mas-de-un-milenio-de-experimentacion-en-la
la,45,"‘Los Machado. Retrato de familia’, la exposición que demuestra que Manuel y 
Antonio no eran enemigos (y desmonta bulos)","El rey Felipe VI presenta hoy en Sevilla Los Machado. Retrato de familia, 
una exposición que reúne los fondos documentales de los poetas...",hace 4 horas,EL PAÍS,https://elpais.com/expres/2024-10-21/los-machado-retrato-de-familia-la-exposicion-que-demuestra-que-manuel-y-antonio-no-eran-enemigos-y-desmonta-bulos.html
la,46,"EL AYUNTAMIENTO DE BILBAO INICIA LA CONSTRUCCIÓN DE UN NUEVO, MODERNO Y 
SOSTENIBLE CENTRO DE DISTRITO EN ZORROTZA EN EL QUE INVERTIRÁ MÁS DE OCHO 
MILLONES DE EUROS","El proyecto viene a cumplir una demanda vecinal y con su apertura, una vez 
concluyan las obras que se prolongarán durante veintiún meses,...",hace 1 hora,Bilbao.eus,https://www.bilbao.eus/cs/Satellite?c=BIO_Noticia_FA&cid=1279237367414&language=es&pageid=3000005580&pagename=Bilbaonet%2FBIO_Noticia_FA%2FBIO_Noticia
la,47,Baloncesto | Así se presenta la NBA 2024/2025,"Ahora Europa ha tomado el mando, consiguiendo 6 de los últimos 7 MVPs y 
cuyos jugadores van a ser la cara de la liga, como ya lo es Doncic o...",hace 1 hora,RTVE.es,https://www.rtve.es/deportes/20241020/nba-vuelve-con-mayor-sequia-espanoles-desde-2003/16293509.shtml
la,48,"La ONCE y el Barça marcan un gol solidario en 5,5 millones de cupones que 
celebran el 125 Aniversario del FC Barcelona","La ONCE y el Barça marcan un gol solidario en 5,5 millones de cupones que 
celebran el 125 Aniversario del FC Barcelona.",hace 2 horas,ONCE,https://www.once.es/noticias/la-once-y-el-barca-marcan-un-gol-solidario-en-5-5-millones-de-cupones-que-celebran-el-125-aniversario-del-fc-barcelona
la,49,"Flick: ""La vuelta de Gavi es muy importante para el equipo""","El entrenador del Barcelona, Hansi Flick, ha asegurado que la reaparición 
del centrocampista Pablo Páez Gavira 'Gavi' este domingo en la...",hace 55 minutos,Onda Cero,https://www.ondacero.es/deportes/futbol/flick-vuelta-gavi-muy-importante-equipo_202410216716044ae2e54f0001877a1d.html
la,50,Comidista Invitado: buscamos la mejor receta con queso,"Si eres de quienes afirman que todo mejora con queso, esta es tu 
convocatoria: celebramos la 16ª edición de nuestro concurso Comidista...",hace 5 horas,EL PAÍS,https://elpais.com/gastronomia/el-comidista/2024-10-21/comidista-invitado-buscamos-la-mejor-receta-con-queso.html
la,51,Vuelve la lluvia a España: estas son las zonas afectadas,"La jornada del lunes empieza con un frente que dejará precipitaciones en 
algunas zonas del país, aunque no se prevén grandes cambios en las...",hace 4 horas,Onda Cero,https://www.ondacero.es/noticias/eltiempo/vuelve-lluvia-espana-estas-son-zonas-afectadas_202410216715d551e2e54f000187582e.html
la,52,"Aljaraque, presente en la cita provincial ayamontina de los consejos de 
infancia y adolescencia","Miembros del Consejo Municipal de Infancia y Adolescencia del Ayuntamiento 
de Aljaraque han participado en el VIII Encuentro de Consejos de...",hace 45 minutos,Ayuntamiento de Aljaraque,https://www.ayto-aljaraque.es/es/ayuntamiento/sala-de-prensa/noticia-en-detalle/Aljaraque-presente-en-la-cita-provincial-ayamontina-de-los-consejos-de-infancia-y-adolescencia/
